SentimentDate,Subject,AvgRawSentiment,NormalizedSentimentScore
2025-05-24,kyrsten sinema,,
2025-05-24,maggie hassan,,
2025-05-24,maria cantwell,,
2025-05-24,marsha blackburn,,
2025-05-24,martin heinrich,,
2025-05-24,mazie hirono,,
2025-05-24,michael bennet,,
2025-05-24,mitch mcconnell,,
2025-05-24,patty murray,,
2025-05-24,ron wyden,,
2025-05-24,shelley moore capito,,
2025-05-24,sherrod brown,,
2025-05-24,steve daines,,
2025-05-24,tammy baldwin,,
2025-05-24,ted budd,,
2025-05-24,tina smith,,
2025-05-24,tommy tuberville,,
2025-05-25,amy klobuchar,,
2025-05-25,angus king,,
2025-05-25,ben cardin,,
2025-05-25,bernie moreno,,
2025-05-25,bob casey,,
2025-05-25,brian schatz,,
2025-05-25,catherine cortez masto,,
2025-05-25,cynthia lummis,,
2025-05-25,dan sullivan,,
2025-05-25,dick durbin,,
2025-05-25,james lankford,,
2025-05-25,joe manchin,,
2025-05-25,john cornyn,,
2025-05-25,jon ossoff,,
2025-05-25,katie britt,,
2025-05-25,kyrsten sinema,,
2025-05-25,maggie hassan,,
2025-05-25,martin heinrich,,
2025-05-25,mazie hirono,,
2025-05-25,michael bennet,,
2025-05-25,patty murray,,
2025-05-25,raphael warnock,,
2025-05-25,shelley moore capito,,
2025-05-25,sherrod brown,,
2025-05-25,ted budd,,
2025-05-25,tina smith,,
2025-05-25,tommy tuberville,,
2025-05-26,amy klobuchar,,
2025-05-26,ben cardin,,
2025-05-26,bernie moreno,,
2025-05-26,bill cassidy,,
2025-05-26,bob casey,,
2025-05-26,brian schatz,,
2025-05-26,carper,,
2025-05-26,catherine cortez masto,,
2025-05-26,cindy hyde-smith,,
2025-05-26,cynthia lummis,,
2025-05-26,dan sullivan,,
2025-05-26,dave mccormick,,
2025-05-26,deb fischer,,
2025-05-26,jacky rosen,,
2025-05-26,jeff merkley,,
2025-05-26,jerry moran,,
2025-05-26,john cornyn,,
2025-05-26,jon ossoff,,
2025-05-26,katie britt,,
2025-05-26,katie porter,,
2025-05-26,kyrsten sinema,,
2025-05-26,maggie hassan,,
2025-05-26,marsha blackburn,,
2025-05-26,michael bennet,,
2025-05-26,patty murray,,
2025-05-26,raphael warnock,,
2025-05-26,shelley moore capito,,
2025-05-26,sherrod brown,,
2025-05-26,tammy duckworth,,
2025-05-26,tina smith,,
2025-05-27,alex mooney,,
2025-05-27,amy klobuchar,,
2025-05-27,angus king,,
2025-05-27,ben cardin,,
2025-05-27,bernie moreno,,
2025-05-27,bill cassidy,,
2025-05-27,bob casey,,
2025-05-27,carper,,
2025-05-27,charles grassley,,
2025-05-27,cynthia lummis,,
2025-05-27,dan sullivan,,
2025-05-27,dave mccormick,,
2025-05-27,deb fischer,,
2025-05-27,dick durbin,,
2025-05-27,ed markey,,
2025-05-27,james lankford,,
2025-05-27,jerry moran,,
2025-05-27,john cornyn,,
2025-05-27,jon ossoff,,
2025-05-27,katie britt,,
2025-05-27,katie porter,,
2025-05-27,kirsten gillibrand,,
2025-05-27,martin heinrich,,
2025-05-27,mazie hirono,,
2025-05-27,mitch mcconnell,,
2025-05-27,patty murray,,
2025-05-27,pete ricketts,,
2025-05-27,raphael warnock,,
2025-05-27,richard blumenthal,,
2025-05-27,roger wicker,,
2025-05-27,ron wyden,,
2025-05-27,tammy baldwin,,
2025-05-27,tammy duckworth,,
2025-05-27,ted budd,,
2025-05-27,tommy tuberville,,
2025-05-28,alex mooney,,
2025-05-28,amy klobuchar,,
2025-05-28,angus king,,
2025-05-28,ben cardin,,
2025-05-28,ben sasse,,
2025-05-28,bernie moreno,,
2025-05-28,bill cassidy,,
2025-05-28,bob casey,,
2025-05-28,brian schatz,,
2025-05-28,carper,,
2025-05-28,charles grassley,,
2025-05-28,chris coons,,
2025-05-28,cynthia lummis,,
2025-05-28,dan sullivan,,
2025-05-28,deb fischer,,
2025-05-28,dick durbin,,
2025-05-28,ed markey,,
2025-05-28,james lankford,,
2025-05-28,jerry moran,,
2025-05-28,joe manchin,,
2025-05-28,john cornyn,,
2025-05-28,jon ossoff,,
2025-05-28,katie britt,,
2025-05-28,katie porter,,
2025-05-28,kirsten gillibrand,,
2025-05-28,maggie hassan,,
2025-05-28,michael bennet,,
2025-05-28,mitch mcconnell,,
2025-05-28,pete ricketts,,
2025-05-28,raphael warnock,,
2025-05-28,roger marshall,,
2025-05-28,roger wicker,,
2025-05-28,ron wyden,,
2025-05-28,shelley moore capito,,
2025-05-28,sherrod brown,,
2025-05-28,steve daines,,
2025-05-28,tammy baldwin,,
2025-05-28,ted budd,,
2025-05-28,tina smith,,
2025-05-28,tommy tuberville,,
2025-05-29,alex mooney,,
2025-05-29,amy klobuchar,,
2025-05-29,angus king,,
2025-05-29,ben cardin,,
2025-05-29,ben sasse,,
2025-05-29,bernie moreno,,
2025-05-29,bob corker,,
2025-05-29,bob menendez,,
2025-05-29,carper,,
2025-05-29,cynthia lummis,,
2025-05-29,dan sullivan,,
2025-05-29,deb fischer,,
2025-05-29,dianne feinstein,,
2025-05-29,dick durbin,,
2025-05-29,ed markey,,
2025-05-29,jacky rosen,,
2025-05-29,james lankford,,
2025-05-29,jeff merkley,,
2025-05-29,joe manchin,,
2025-05-29,john cornyn,,
2025-05-29,jon ossoff,,
2025-05-29,katie porter,,
2025-05-29,kirsten gillibrand,,
2025-05-29,martin heinrich,,
2025-05-29,michael bennet,,
2025-05-29,mitch mcconnell,,
2025-05-29,pete ricketts,,
2025-05-29,raphael warnock,,
2025-05-29,roger marshall,,
2025-05-29,ron wyden,,
2025-05-29,shelley moore capito,,
2025-05-29,sherrod brown,,
2025-05-29,tina smith,,
2025-05-29,tommy tuberville,,
2025-05-30,amy klobuchar,,
2025-05-30,angus king,,
2025-05-30,ben cardin,,
2025-05-30,bernie moreno,,
2025-05-30,bill cassidy,,
2025-05-30,bob casey,,
2025-05-30,bob corker,,
2025-05-30,bob menendez,,
2025-05-30,brian schatz,,
2025-05-30,carper,,
2025-05-30,catherine cortez masto,,
2025-05-30,chris coons,,
2025-05-30,cynthia lummis,,
2025-05-30,dan sullivan,,
2025-05-30,deb fischer,,
2025-05-30,ed markey,,
2025-05-30,jim risch,,
2025-05-30,john cornyn,,
2025-05-30,jon ossoff,,
2025-05-30,katie britt,,
2025-05-30,katie porter,,
2025-05-30,kirsten gillibrand,,
2025-05-30,lincoln chafee,,
2025-05-30,martin heinrich,,
2025-05-30,michael bennet,,
2025-05-30,mitch mcconnell,,
2025-05-30,pete ricketts,,
2025-05-30,raphael warnock,,
2025-05-30,roger marshall,,
2025-05-30,ron wyden,,
2025-05-30,sherrod brown,,
2025-05-30,tammy duckworth,,
2025-05-30,tina smith,,
2025-05-30,tommy tuberville,,
2025-05-31,amy klobuchar,,
2025-05-31,andy beshear,,
2025-05-31,angus king,,
2025-05-31,ben cardin,,
2025-05-31,ben sasse,,
2025-05-31,bernie moreno,,
2025-05-31,bill cassidy,,
2025-05-31,bob casey,,
2025-05-31,bob menendez,,
2025-05-31,brian schatz,,
2025-05-31,carper,,
2025-05-31,catherine cortez masto,,
2025-05-31,eric schmitt,,
2025-05-31,john cornyn,,
2025-05-31,jon ossoff,,
2025-05-31,jon tester,,
2025-05-31,katie britt,,
2025-05-31,kirsten gillibrand,,
2025-05-31,lincoln chafee,,
2025-05-31,marsha blackburn,,
2025-05-31,michael bennet,,
2025-05-31,mitch mcconnell,,
2025-05-31,pete ricketts,,
2025-05-31,raphael warnock,,
2025-05-31,richard blumenthal,,
2025-05-31,roger marshall,,
2025-05-31,ron wyden,,
2025-05-31,tammy baldwin,,
2025-05-31,tammy duckworth,,
2025-05-31,tommy tuberville,,
2025-06-01,andy beshear,,
2025-06-01,angus king,,
2025-06-01,ben cardin,,
2025-06-01,bill cassidy,,
2025-06-01,bob casey,,
2025-06-01,bob menendez,,
2025-06-01,brian schatz,,
2025-06-01,carper,,
2025-06-01,chris coons,,
2025-06-01,dan sullivan,,
2025-06-01,eric schmitt,,
2025-06-01,gary peters,,
2025-06-01,james lankford,,
2025-06-01,jerry moran,,
2025-06-01,jim risch,,
2025-06-01,john cornyn,,
2025-06-01,jon ossoff,,
2025-06-01,katie britt,,
2025-06-01,katie porter,,
2025-06-01,kirsten gillibrand,,
2025-06-01,kyrsten sinema,,
2025-06-01,lincoln chafee,,
2025-06-01,marsha blackburn,,
2025-06-01,mitch mcconnell,,
2025-06-01,raphael warnock,,
2025-06-01,roger marshall,,
2025-06-01,roger wicker,,
2025-06-01,shelley moore capito,,
2025-06-01,tammy baldwin,,
2025-06-01,tom cotton,,
2025-06-01,tommy tuberville,,
2025-06-02,amy klobuchar,,
2025-06-02,andy beshear,,
2025-06-02,ben cardin,,
2025-06-02,bill cassidy,,
2025-06-02,bob casey,,
2025-06-02,carper,,
2025-06-02,chris coons,,
2025-06-02,cynthia lummis,,
2025-06-02,dan sullivan,,
2025-06-02,deb fischer,,
2025-06-02,gary peters,,
2025-06-02,james lankford,,
2025-06-02,jerry moran,,
2025-06-02,john cornyn,,
2025-06-02,jon ossoff,,
2025-06-02,katie britt,,
2025-06-02,katie porter,,
2025-06-02,kirsten gillibrand,,
2025-06-02,kyrsten sinema,,
2025-06-02,marsha blackburn,,
2025-06-02,martin heinrich,,
2025-06-02,michael bennet,,
2025-06-02,mitch mcconnell,,
2025-06-02,raphael warnock,,
2025-06-02,roger marshall,,
2025-06-02,sherrod brown,,
2025-06-02,tina smith,,
2025-06-02,tom cotton,,
2025-06-02,tommy tuberville,,
2025-06-03,alex mooney,,
2025-06-03,amy klobuchar,,
2025-06-03,andy beshear,,
2025-06-03,angus king,,
2025-06-03,ben cardin,,
2025-06-03,bill cassidy,,
2025-06-03,bob casey,,
2025-06-03,carper,,
2025-06-03,cynthia lummis,,
2025-06-03,dan sullivan,,
2025-06-03,dave mccormick,,
2025-06-03,evan bayh,,
2025-06-03,gary peters,,
2025-06-03,james lankford,,
2025-06-03,joe manchin,,
2025-06-03,john cornyn,,
2025-06-03,jon ossoff,,
2025-06-03,jon tester,,
2025-06-03,joni ernst,,
2025-06-03,katie britt,,
2025-06-03,katie porter,,
2025-06-03,kirsten gillibrand,,
2025-06-03,kyrsten sinema,,
2025-06-03,marsha blackburn,,
2025-06-03,martin heinrich,,
2025-06-03,michael bennet,,
2025-06-03,mitch mcconnell,,
2025-06-03,patty murray,,
2025-06-03,richard blumenthal,,
2025-06-03,roger marshall,,
2025-06-03,roger wicker,,
2025-06-03,sherrod brown,,
2025-06-03,steve daines,,
2025-06-03,tammy baldwin,,
2025-06-03,ted budd,,
2025-06-03,tina smith,,
2025-06-03,tom cotton,,
2025-06-03,tommy tuberville,,
2025-06-04,alex mooney,,
2025-06-04,amy klobuchar,,
2025-06-04,angus king,,
2025-06-04,ben cardin,,
2025-06-04,bernie moreno,,
2025-06-04,bill cassidy,,
2025-06-04,bill hagerty,,
2025-06-04,bob casey,,
2025-06-04,catherine cortez masto,,
2025-06-04,chris coons,,
2025-06-04,cory booker,,
2025-06-04,dan sullivan,,
2025-06-04,ed markey,,
2025-06-04,evan bayh,,
2025-06-04,gary peters,,
2025-06-04,joe manchin,,
2025-06-04,john cornyn,,
2025-06-04,jon ossoff,,
2025-06-04,jon tester,,
2025-06-04,joni ernst,,
2025-06-04,katie porter,,
2025-06-04,kirsten gillibrand,,
2025-06-04,marsha blackburn,,
2025-06-04,mitch mcconnell,,
2025-06-04,richard blumenthal,,
2025-06-04,roger marshall,,
2025-06-04,ron wyden,,
2025-06-04,steve daines,,
2025-06-04,tammy baldwin,,
2025-06-04,ted budd,,
2025-06-04,tina smith,,
2025-06-04,tom cotton,,
2025-06-04,tommy tuberville,,
2025-06-05,amy klobuchar,,
2025-06-05,andy beshear,,
2025-06-05,angus king,,
2025-06-05,ben cardin,,
2025-06-05,bill cassidy,,
2025-06-05,bill hagerty,,
2025-06-05,bob casey,,
2025-06-05,bob corker,,
2025-06-05,bob menendez,,
2025-06-05,carper,,
2025-06-05,catherine cortez masto,,
2025-06-05,chris coons,,
2025-06-05,cindy hyde-smith,,
2025-06-05,cory booker,,
2025-06-05,dan sullivan,,
2025-06-05,ed markey,,
2025-06-05,evan bayh,,
2025-06-05,gary peters,,
2025-06-05,jeff merkley,,
2025-06-05,jerry moran,,
2025-06-05,joe manchin,,
2025-06-05,john cornyn,,
2025-06-05,john thune,,
2025-06-05,jon ossoff,,
2025-06-05,jon tester,,
2025-06-05,joni ernst,,
2025-06-05,katie britt,,
2025-06-05,katie porter,,
2025-06-05,kirsten gillibrand,,
2025-06-05,markwayne mullin,,
2025-06-05,marsha blackburn,,
2025-06-05,martin heinrich,,
2025-06-05,michael bennet,,
2025-06-05,mitch mcconnell,,
2025-06-05,patty murray,,
2025-06-05,richard blumenthal,,
2025-06-05,roger marshall,,
2025-06-05,roger wicker,,
2025-06-05,tammy duckworth,,
2025-06-05,ted budd,,
2025-06-05,tina smith,,
2025-06-05,tom cotton,,
2025-06-05,tommy tuberville,,
2025-06-06,amy klobuchar,,
2025-06-06,andy beshear,,
2025-06-06,ben cardin,,
2025-06-06,bill cassidy,,
2025-06-06,bob casey,,
2025-06-06,carper,,
2025-06-06,catherine cortez masto,,
2025-06-06,chris coons,,
2025-06-06,cindy hyde-smith,,
2025-06-06,cory booker,,
2025-06-06,dan sullivan,,
2025-06-06,eric schmitt,,
2025-06-06,evan bayh,,
2025-06-06,gary peters,,
2025-06-06,james lankford,,
2025-06-06,jeff merkley,,
2025-06-06,jerry moran,,
2025-06-06,joe manchin,,
2025-06-06,john cornyn,,
2025-06-06,john thune,,
2025-06-06,jon ossoff,,
2025-06-06,joni ernst,,
2025-06-06,katie britt,,
2025-06-06,katie porter,,
2025-06-06,kirsten gillibrand,,
2025-06-06,marsha blackburn,,
2025-06-06,martin heinrich,,
2025-06-06,mitch mcconnell,,
2025-06-06,patty murray,,
2025-06-06,roger marshall,,
2025-06-06,ron wyden,,
2025-06-06,shelley moore capito,,
2025-06-06,sherrod brown,,
2025-06-06,tammy duckworth,,
2025-06-06,ted budd,,
2025-06-06,tina smith,,
2025-06-06,tom cotton,,
2025-06-06,tommy tuberville,,
2025-06-07,alex mooney,,
2025-06-07,amy klobuchar,,
2025-06-07,andy beshear,,
2025-06-07,angus king,,
2025-06-07,ben cardin,,
2025-06-07,bill cassidy,,
2025-06-07,bob casey,,
2025-06-07,carper,,
2025-06-07,catherine cortez masto,,
2025-06-07,chris coons,,
2025-06-07,cory booker,,
2025-06-07,dan sullivan,,
2025-06-07,dianne feinstein,,
2025-06-07,ed markey,,
2025-06-07,eric schmitt,,
2025-06-07,evan bayh,,
2025-06-07,gary peters,,
2025-06-07,jacky rosen,,
2025-06-07,james lankford,,
2025-06-07,jeff merkley,,
2025-06-07,jerry moran,,
2025-06-07,joe manchin,,
2025-06-07,john cornyn,,
2025-06-07,john thune,,
2025-06-07,jon ossoff,,
2025-06-07,joni ernst,,
2025-06-07,katie porter,,
2025-06-07,kirsten gillibrand,,
2025-06-07,marsha blackburn,,
2025-06-07,martin heinrich,,
2025-06-07,mazie hirono,,
2025-06-07,michael bennet,,
2025-06-07,mitch mcconnell,,
2025-06-07,patty murray,,
2025-06-07,raphael warnock,,
2025-06-07,roger marshall,,
2025-06-07,ron wyden,,
2025-06-07,shelley moore capito,,
2025-06-07,steve daines,,
2025-06-07,tina smith,,
2025-06-07,tom cotton,,
2025-06-07,tommy tuberville,,
2025-06-08,amy klobuchar,,
2025-06-08,andy beshear,,
2025-06-08,angus king,,
2025-06-08,ben cardin,,
2025-06-08,ben sasse,,
2025-06-08,bill cassidy,,
2025-06-08,bob casey,,
2025-06-08,carper,,
2025-06-08,chris coons,,
2025-06-08,cory booker,,
2025-06-08,dan sullivan,,
2025-06-08,ed markey,,
2025-06-08,eric schmitt,,
2025-06-08,gary peters,,
2025-06-08,james lankford,,
2025-06-08,jerry moran,,
2025-06-08,joe manchin,,
2025-06-08,jon ossoff,,
2025-06-08,joni ernst,,
2025-06-08,katie porter,,
2025-06-08,kirsten gillibrand,,
2025-06-08,maria cantwell,,
2025-06-08,marsha blackburn,,
2025-06-08,michael bennet,,
2025-06-08,mitch mcconnell,,
2025-06-08,patty murray,,
2025-06-08,roger marshall,,
2025-06-08,shelley moore capito,,
2025-06-08,sherrod brown,,
2025-06-08,steve daines,,
2025-06-08,tammy duckworth,,
2025-06-08,tom cotton,,
2025-06-08,tommy tuberville,,
2025-06-09,alex mooney,,
2025-06-09,andy beshear,,
2025-06-09,angus king,,
2025-06-09,ben cardin,,
2025-06-09,ben sasse,,
2025-06-09,bernie moreno,,
2025-06-09,bill cassidy,,
2025-06-09,bob casey,,
2025-06-09,bob menendez,,
2025-06-09,brian schatz,,
2025-06-09,carper,,
2025-06-09,charles grassley,,
2025-06-09,chris coons,,
2025-06-09,cory booker,,
2025-06-09,dan sullivan,,
2025-06-09,ed markey,,
2025-06-09,eric schmitt,,
2025-06-09,evan bayh,,
2025-06-09,gary peters,,
2025-06-09,james lankford,,
2025-06-09,jeff merkley,,
2025-06-09,joe manchin,,
2025-06-09,john thune,,
2025-06-09,jon ossoff,,
2025-06-09,joni ernst,,
2025-06-09,kirsten gillibrand,,
2025-06-09,lincoln chafee,,
2025-06-09,marsha blackburn,,
2025-06-09,martin heinrich,,
2025-06-09,mazie hirono,,
2025-06-09,mitch mcconnell,,
2025-06-09,patty murray,,
2025-06-09,raphael warnock,,
2025-06-09,richard blumenthal,,
2025-06-09,roger marshall,,
2025-06-09,shelley moore capito,,
2025-06-09,sherrod brown,,
2025-06-09,steve daines,,
2025-06-09,tammy baldwin,,
2025-06-09,tammy duckworth,,
2025-06-09,tina smith,,
2025-06-09,tom cotton,,
2025-06-09,tommy tuberville,,
2025-06-10,amy klobuchar,,
2025-06-10,andy beshear,,
2025-06-10,angus king,,
2025-06-10,ben cardin,,
2025-06-10,ben sasse,,
2025-06-10,bernie moreno,,
2025-06-10,bill cassidy,,
2025-06-10,bob menendez,,
2025-06-10,carper,,
2025-06-10,catherine cortez masto,,
2025-06-10,charles grassley,,
2025-06-10,chris coons,,
2025-06-10,cory booker,,
2025-06-10,dan sullivan,,
2025-06-10,eric schmitt,,
2025-06-10,evan bayh,,
2025-06-10,gary peters,,
2025-06-10,james lankford,,
2025-06-10,jim risch,,
2025-06-10,joe manchin,,
2025-06-10,john thune,,
2025-06-10,jon ossoff,,
2025-06-10,joni ernst,,
2025-06-10,katie porter,,
2025-06-10,kirsten gillibrand,,
2025-06-10,marsha blackburn,,
2025-06-10,mazie hirono,,
2025-06-10,mitch mcconnell,,
2025-06-10,patty murray,,
2025-06-10,richard blumenthal,,
2025-06-10,roger marshall,,
2025-06-10,roger wicker,,
2025-06-10,shelley moore capito,,
2025-06-10,sherrod brown,,
2025-06-10,tammy baldwin,,
2025-06-10,tammy duckworth,,
2025-06-10,tom cotton,,
2025-06-10,tommy tuberville,,
2025-06-11,alex mooney,,
2025-06-11,andy beshear,,
2025-06-11,angus king,,
2025-06-11,ben cardin,,
2025-06-11,bernie moreno,,
2025-06-11,bill cassidy,,
2025-06-11,carper,,
2025-06-11,catherine cortez masto,,
2025-06-11,chris coons,,
2025-06-11,cory booker,,
2025-06-11,dan sullivan,,
2025-06-11,eric schmitt,,
2025-06-11,gary peters,,
2025-06-11,jacky rosen,,
2025-06-11,james lankford,,
2025-06-11,jerry moran,,
2025-06-11,jim risch,,
2025-06-11,john cornyn,,
2025-06-11,john thune,,
2025-06-11,jon ossoff,,
2025-06-11,jon tester,,
2025-06-11,joni ernst,,
2025-06-11,kirsten gillibrand,,
2025-06-11,marsha blackburn,,
2025-06-11,mazie hirono,,
2025-06-11,mitch mcconnell,,
2025-06-11,patty murray,,
2025-06-11,pete ricketts,,
2025-06-11,raphael warnock,,
2025-06-11,richard blumenthal,,
2025-06-11,roger wicker,,
2025-06-11,ron wyden,,
2025-06-11,shelley moore capito,,
2025-06-11,sherrod brown,,
2025-06-11,steve daines,,
2025-06-11,susan collins,,
2025-06-11,tammy baldwin,,
2025-06-11,tammy duckworth,,
2025-06-11,tina smith,,
2025-06-11,tom cotton,,
2025-06-11,tommy tuberville,,
2025-06-12,amy klobuchar,,
2025-06-12,andy beshear,,
2025-06-12,angus king,,
2025-06-12,ben cardin,,
2025-06-12,bill cassidy,,
2025-06-12,bob casey,,
2025-06-12,bob corker,,
2025-06-12,brian schatz,,
2025-06-12,catherine cortez masto,,
2025-06-12,chris coons,,
2025-06-12,cory booker,,
2025-06-12,dan sullivan,,
2025-06-12,ed markey,,
2025-06-12,eric schmitt,,
2025-06-12,gary peters,,
2025-06-12,jacky rosen,,
2025-06-12,jeff merkley,,
2025-06-12,jim risch,,
2025-06-12,john thune,,
2025-06-12,jon ossoff,,
2025-06-12,joni ernst,,
2025-06-12,josh hawley,,
2025-06-12,katie porter,,
2025-06-12,kirsten gillibrand,,
2025-06-12,markwayne mullin,,
2025-06-12,marsha blackburn,,
2025-06-12,martin heinrich,,
2025-06-12,michael bennet,,
2025-06-12,mitch mcconnell,,
2025-06-12,richard blumenthal,,
2025-06-12,roger marshall,,
2025-06-12,roger wicker,,
2025-06-12,ron wyden,,
2025-06-12,steve daines,,
2025-06-12,susan collins,,
2025-06-12,tammy baldwin,,
2025-06-12,tina smith,,
2025-06-12,tom cotton,,
2025-06-12,tommy tuberville,,
2025-06-13,alex mooney,,
2025-06-13,amy klobuchar,,
2025-06-13,andy beshear,,
2025-06-13,angus king,,
2025-06-13,ben cardin,,
2025-06-13,bernie moreno,,
2025-06-13,bill cassidy,,
2025-06-13,bob casey,,
2025-06-13,bob corker,,
2025-06-13,brian schatz,,
2025-06-13,catherine cortez masto,,
2025-06-13,chris coons,,
2025-06-13,cory booker,,
2025-06-13,dan sullivan,,
2025-06-13,deb fischer,,
2025-06-13,dick durbin,,
2025-06-13,gary peters,,
2025-06-13,jerry moran,,
2025-06-13,jim risch,,
2025-06-13,john cornyn,,
2025-06-13,john thune,,
2025-06-13,jon ossoff,,
2025-06-13,joni ernst,,
2025-06-13,josh hawley,,
2025-06-13,katie britt,,
2025-06-13,kirsten gillibrand,,
2025-06-13,markwayne mullin,,
2025-06-13,marsha blackburn,,
2025-06-13,martin heinrich,,
2025-06-13,mitch mcconnell,,
2025-06-13,patty murray,,
2025-06-13,pete ricketts,,
2025-06-13,raphael warnock,,
2025-06-13,roger marshall,,
2025-06-13,ron wyden,,
2025-06-13,sherrod brown,,
2025-06-13,steve daines,,
2025-06-13,susan collins,,
2025-06-13,tammy duckworth,,
2025-06-13,tina smith,,
2025-06-13,tom cotton,,
2025-06-13,tommy tuberville,,
2025-06-14,amy klobuchar,,
2025-06-14,andy beshear,,
